rec-id,gender,given-name,surname,postcode,city,telephone-number,credit-card-number,income-normal,age-uniform,income,age,sex,blood-pressure
rec-4727-org,male,vanessa,dudley,2905,melbourne,04 9867 1436,6525 8664 7028 5599,61849.56,96,58267.9,44,na,77.758
rec-4728-org,female,meggie,gielen,2615,melbourne,03 0239 2460,4011 1431 9963 2067,36083.54,60,39701.1,27,m,77.202
rec-4729-org,male,india,vorrasi,2914,melbourne,02 2877 6820,8433 2481 0808 3086,44552.90,15,129280.9,77,f,79.052
rec-4730-org,male,abbey,berry,2611,melbourne,03 7519 9707,9332 3094 2446 2558,58257.08,82,45046.1,44,na,75.609
rec-4731-dup-0,,kasy,hland,290q,melbourne,07 0544 3216,4544 8298 2846 651,51581.49,119,236308.6,101,f,77.451
rec-4731-dup-1,,kajey,hland,290q,melbourne,,4544 8298 2846 6511,51581.49,119,236308.6,101,f,77.451
rec-4731-dup-2,male,kasev,hylabd,2902,melbiurne,,4544 8298 2846 6511,51581.49,119,236308.6,110,f,77.451
rec-4731-org,male,kasey,hyland,2902,melbourne,07 0544 3216,4544 8298 2846 6511,51581.49,119,236308.6,101,f,77.451
rec-4732-org,female,julia,white,2617,sydney,03 5904 4489,2786 3356 6805 7961,53131.28,51,55099.2,43,na,79.084
rec-4733-dup-0,male,karly,curen-walker,2923,sydney,03 9815 0015,5558 75097 9729 1507,42090.01,15,82696.8,63,m,78.509
rec-4733-dup-1,,karly,curwen-walker,2913,sydne6,,5558 75079729 1507,42090.01,15,82696.8,36,m,78.509
rec-4733-org,male,carly,curwen-walker,2913,sydney,03 9815 0015,5558 7507 9729 1507,42090.01,15,82696.8,36,m,78.509
rec-4734-org,male,andrea,nguyen,2615,perth,07 8610 6460,1304 2030 2386 4020,81986.80,85,64226.7,15,na,80.919
rec-4735-dup-0,,alike,clarcke,2904,,,2404 2054 5986 5649,100122.58,3,64898.9,72,m,77.806
rec-4735-dup-1,,alise,klarke,2904,melboune,04 5895 0373,2404 205 4 5986 5649,100122.58,3,64898.9,72,m,77.806
rec-4735-org,male,alice,clarke,2904,melbourne,04 5895 0373,2404 2054 5986 5649,100122.58,3,64898.9,72,m,77.806
rec-4736-org,female,taylah,edis,2602,brisbane,08 9011 8886,8834 6632 2434 2669,23661.04,45,75037.5,27,na,71.968
rec-4737-dup-0,,breony,zmallacombe,2621,zydney,,7503 5283 7446 5851,51393.68,82,52531.1,91,m,73.515
rec-4737-org,male,breony,smallacombe,2611,sydney,04 0757 4370,7503 5283 7446 5851,51393.68,82,52531.1,91,m,73.515
rec-4738-org,male,kiarnee,menzies,2606,canberra,03 2128 9819,8609 9097 0038 6215,4246.13,1,93704.5,74,m,75.318
rec-4739-org,male,emma,aspinall,2614,sydney,02 3904 7517,2509 9843 6233 8441,78885.54,91,26406.3,104,na,71.731
rec-4740-org,male,chevonne,gilkes,2617,sydney,04 2268 6503,6016 5035 6372 2274,28736.70,114,50958.8,95,na,74.937
rec-4741-org,female,isabella,greenland,2605,brisbane,07 2819 6953,9271 8609 0350 2582,65311.00,45,31002.5,104,m,72.713
rec-4742-org,male,sarah,green,2615,melbourne,08 8612 7703,8524 3342 2182 5781,22743.89,87,46341.5,103,na,76.277
rec-4743-dup-0,male,jaee,zeschke,2613,melbourne,,5151 003 6040 6521,41538.29,66,71535.0,47,f,76.965
rec-4743-org,male,jade,jeschke,2612,melbourne,02 3989 6785,5151 0003 6040 6521,41538.29,66,71535.0,47,f,76.965
rec-4744-dup-0,female,klaire,nevill4,26p2,pert,,5378 4377 1681 1626,49392.08,118,46870.1,91,na,80.209
rec-4744-dup-1,,clair,nevilile,2602,pertg,,5378 4377 1681 1626,49392.08,118,46870.1,91,na,80.209
rec-4744-org,female,claire,neville,2602,perth,02 4564 1277,5378 4377 1681 1626,49392.08,118,46870.1,91,na,80.209
rec-4745-org,female,sarsha,laverick,2902,perth,04 8779 7380,6705 9943 4855 8603,54312.02,118,33257.0,56,na,76.932
rec-4746-org,male,madelyn,portellos,2605,melbourne,03 9898 8367,5494 9923 3428 3315,59151.97,100,86184.9,12,f,77.759
rec-4747-org,female,lucinda,fitzpatrick,2617,melbourne,04 7416 2092,4780 2338 7388 9004,46161.40,80,71377.1,101,f,75.851
rec-4748-dup-0,male,larizsa,hite,26q7,melpourne,03 5531 5959,0818 9362 55847 1785,31687.27,51,89130.7,58,na,75.724
rec-4748-org,male,larissa,white,2617,melbourne,03 5531 5959,0818 9362 5847 1785,31687.27,51,89130.7,58,na,75.724
rec-4749-org,male,samantha,white,2611,canberra,07 0127 5812,9159 9356 9220 5237,50473.45,81,57300.2,60,m,76.288
rec-4750-dup-0,,brydee,mitton,290t,melbourn,,6263 5624 2896 1541,74132.93,27,151483.4,38,f,73.313
rec-4750-dup-1,male,brytee,miton,2905,melbourn,,6263 56242896 1541,74132.93,27,151483.4,83,f,73.313
rec-4750-org,male,brydee,mitton,2905,melbourne,02 0193 7081,6263 5624 2896 1541,74132.93,27,151483.4,83,f,73.313
rec-4751-dup-0,male,zacynta,pishop,2604,melbourne,,5613 9560 733 8553,76337.79,18,40613.1,6,m,69.711
rec-4751-org,male,jacynta,bishop,2604,melbourne,03 4572 6470,5613 9560 0733 8553,76337.79,18,40613.1,16,m,69.711
rec-4752-org,male,kiana,vorstenbosch,2905,perth,02 9805 7074,9273 2303 5101 8670,54226.03,71,18036.1,44,na,78.391
rec-4753-dup-0,male,rupy,ajher,261r,perth,,0432 3930 38771859,50958.15,113,76631.1,58,m,77.782
rec-4753-dup-1,male,uby,asther,missing,pert,,0432 3930 3877 1859,50958.15,113,76631.1,58,m,77.782
rec-4753-dup-2,male,rubi,aser,26q5,pert,03 3684 0353,0432 3930 3877 1859,50958.15,113,76631.1,581,m,77.782
rec-4753-org,male,ruby,asher,2615,perth,03 3684 0353,0432 3930 3877 1859,50958.15,113,76631.1,58,m,77.782
rec-4754-org,male,kaitlyn,licitis,2611,sydney,08 4467 6790,1990 4639 5672 5299,65007.45,48,23123.1,53,na,69.784
rec-4755-dup-0,,alicia,chippet,2996,peahth,,1675 2354 4147 0432,7089.01,92,63558.9,108,m,70.960
rec-4755-org,female,alicia,chippett,2906,perth,04 1753 7632,1675 2354 4147 0432,7089.01,92,63558.9,108,m,70.960
rec-4756-dup-0,,asley,ske3n,2611,melbourne,,1275 8649 4672 2179,26343.87,103,31102.7,3,na,72.626
rec-4756-dup-1,,aahley,stkeen,2612,melbourne,,1275 8649 4672 2179,26343.87,103,31102.7,63,na,72.626
rec-4756-org,male,ashley,skeen,2611,melbourne,04 7198 3033,1275 8649 4672 2179,26343.87,103,31102.7,63,na,72.626
rec-4757-dup-0,female,ystobel,bevist,2606,sydney,,1079 3621 24011 6889,52248.22,19,43518.6,781,m,70.923
rec-4757-dup-1,female,ystobel,bevid,2696,sydney,,1079 36217 2401 6889,52248.22,19,43518.6,71,m,70.923
rec-4757-org,female,ysobel,bevis,2606,sydney,02 8145 9125,1079 3621 2401 6889,52248.22,19,43518.6,71,m,70.923
rec-4758-dup-0,female,alanna,lvnton-moll,missing,brizbane,07 5663 0114,1762 4957 770 3111,52118.00,46,113639.9,95,na,75.876
rec-4758-org,female,alannah,lynton-moll,2611,brisbane,07 5663 0114,1762 4957 7270 3111,52118.00,46,113639.9,95,na,75.876
rec-4759-dup-0,female,asthlee,tran6hem,29o2,bristbane,,9152 3455 4776 0319,63865.92,28,74168.9,14,na,70.319
rec-4759-dup-1,,ashlea,trantem,2902,brisbane,,9152 3455 4776 0319,63865.92,28,74168.9,4,na,70.319
rec-4759-org,female,ashlee,tranthem,2902,brisbane,04 9521 9113,9152 3455 4776 0319,63865.92,28,74168.9,14,na,70.319
rec-4760-org,female,keely,cadman,2905,sydney,04 8556 3862,8909 7938 6938 1141,20968.49,67,96246.4,31,m,73.307
rec-4761-dup-0,,lla,plackwell,2606,melbourne,04 1009 9421,2433 6317 3073 3002,18305.47,89,41261.0,427,f,75.248
rec-4761-dup-1,,ella,blackwel,missing,melbourne,,2433 6317 30730 3002,18305.47,89,41261.0,27,f,75.248
rec-4761-dup-2,,lla,blackell,missing,melbourne,,2433 6317 3073 3002,18305.47,89,41261.0,27,f,75.248
rec-4761-org,male,ella,blackwell,2607,melbourne,04 1009 9421,2433 6317 3073 3002,18305.47,89,41261.0,27,f,75.248
rec-4762-org,male,shandril,smithson,2605,sydney,08 0416 6162,0356 0995 7361 8845,57191.59,119,47352.9,110,m,75.310
rec-4763-org,female,teegan,grasse,2615,perth,02 4868 4586,6518 3643 4602 2233,69153.98,44,62548.2,78,na,83.566
rec-4764-dup-0,,emiili,eglinton,260r,stydney,07 7986 7288,5027 2427 0738  6131,17892.14,84,71035.1,47,m,76.613
rec-4764-org,female,emiily,eglinton,2605,sydney,07 7986 7288,5027 2427 0738 6131,17892.14,84,71035.1,47,m,76.613
rec-4765-org,female,mia,webb,2914,brisbane,07 0247 3707,0843 0840 5869 0648,10969.32,42,50965.3,61,f,72.973
rec-4766-dup-0,male,aby,cair,2606,jydney,,9352 21971 2343 5133,18866.97,17,155998.0,16,f,71.214
rec-4766-dup-1,,abbv,kaire,2606,sydne,,9352 2171 2343 5133,18866.97,17,155998.0,16,f,71.214
rec-4766-org,male,abby,caire,2606,sydney,07 5400 7669,9352 2171 2343 5133,18866.97,17,155998.0,16,f,71.214
rec-4767-dup-0,male,zade,mansoh,260y,melbourne,07 4055 2337,5671 7150 39186 4767,72170.23,5,67844.8,778,f,72.451
rec-4767-dup-1,,sade,manston,2607,melbourne,,5671 7150 3186 4767,72170.23,5,67844.8,77,f,72.451
rec-4767-dup-2,,jacle,manson,26p6,melbourne,,5671 7150 3186 4767,72170.23,5,67844.8,79,f,72.451
rec-4767-org,male,jade,manson,2606,melbourne,07 4055 2337,5671 7150 3186 4767,72170.23,5,67844.8,77,f,72.451
rec-4768-dup-0,,alexij,kirdler,2606,melbourne,,6214 3887 15 32 9961,105298.78,81,77316.2,27,m,74.946
rec-4768-org,female,alexis,girdler,2606,melbourne,03 1839 2694,6214 3887 1532 9961,105298.78,81,77316.2,27,m,74.946
rec-4769-dup-0,,isabell,mcneill,260y,hobard,03 3565 8422,6318 8672 54290 1727,49571.67,45,27250.4,44,f,74.655
rec-4769-org,female,isabelle,mcneill,2606,hobart,03 3565 8422,6318 8672 5290 1727,49571.67,45,27250.4,44,f,74.655
rec-4770-org,male,claudia,ryan,2914,perth,03 7781 1003,9198 1734 9245 9812,73869.12,113,62337.3,101,m,72.710
rec-4771-dup-0,,brifget,klarke,260u,melbourne,08 0367 0762,0217 9296 8461 5576,41328.04,8,66243.8,1,na,72.417
rec-4771-dup-1,,bridket,clarke,2607,melbourn,,0217 9296 84161 5576,41328.04,8,66243.8,81,na,72.417
rec-4771-dup-2,female,pridget,clark,2606,meobourne,,0217 9296 8461 5576,41328.04,8,66243.8,81,na,72.417
rec-4771-org,female,bridget,clarke,2607,melbourne,08 0367 0762,0217 9296 8461 5576,41328.04,8,66243.8,81,na,72.417
rec-4772-org,male,jessica,waller,2617,sydney,02 3456 2353,0768 7391 9772 7925,67164.90,25,108540.2,88,f,77.981
rec-4773-org,male,emma,toseland,2905,melbourne,04 1115 9887,1140 4417 4784 6296,50669.38,49,129807.5,40,f,75.328
rec-4774-org,male,jennifer,basedow,2903,melbourne,02 8923 2845,2990 5104 0599 0922,38700.04,66,63431.9,61,na,75.170
rec-4775-org,female,april,campbell,2612,hobart,03 4432 3979,9302 6709 8206 4293,97588.77,51,17377.9,86,na,76.717
rec-4776-org,female,bianca,reid,2606,sydney,02 2262 8963,8153 8052 3026 2630,51008.35,52,190810.9,102,f,74.266
rec-4777-dup-0,male,kaitlin,maston,2905,melbouahne,,9193 67785677 7062,40707.03,7,95286.5,71,f,82.254
rec-4777-dup-1,,caitlin,maston,missing,melbourne,03 2384 2047,9193 6778 5677 062,40707.03,7,95286.5,7,f,82.254
rec-4777-dup-2,,kaitlin,majon,2905,melpourne,,9193 6778 5677 7062,40707.03,7,95286.5,71,f,82.254
rec-4777-org,male,caitlin,mason,2905,melbourne,03 2384 2047,9193 6778 5677 7062,40707.03,7,95286.5,71,f,82.254
rec-4778-dup-0,,danielle,wite,2603,canberea,,7290 4230 4425 9522,52540.64,76,27334.9,77,f,74.343
rec-4778-dup-1,,danille,hite,2602,kanberra,,7290 4230 4425 9522,52540.64,76,27334.9,77,f,74.343
rec-4778-org,male,danielle,white,2602,canberra,03 3310 6845,7290 4230 4425 9522,52540.64,76,27334.9,77,f,74.343
rec-4779-dup-0,male,soph'le,david,290t,,07 7368 2343,4306 8954 9851 523,70999.86,115,56081.0,2,m,78.282
rec-4779-org,male,sophie,david,2905,sydney,07 7368 2343,4306 8954 9851 5233,70999.86,115,56081.0,72,m,78.282
rec-4780-dup-0,,jordan,mustolino,2602,sydney,,6268 7538 8739 104,19427.68,79,37158.1,2,m,80.684
rec-4780-dup-1,,jortan,mujolino,missing,sydney,04 9598 9859,6268 7538 8739 1046,19427.68,79,37158.1,2,m,80.684
rec-4780-org,female,jordan,musolino,2602,sydney,04 9598 9859,6268 7538 8739 1046,19427.68,79,37158.1,21,m,80.684
rec-4781-dup-0,male,erkn,krollig,missing,melborne,,7348 233 6354 8665,76105.67,21,161541.3,64,f,71.882
rec-4781-dup-1,,erini,krollik,2615,melbbourne,04 4774 2132,7348 0233 63564 8665,76105.67,21,161541.3,64,f,71.882
rec-4781-org,male,erin,krollig,2615,melbourne,04 4774 2132,7348 0233 6354 8665,76105.67,21,161541.3,64,f,71.882
rec-4782-dup-0,male,jemima,mayid,missing,sycney,03 6128 9867,4240 2836 225 1756,46949.62,89,51131.9,28,m,76.853
rec-4782-dup-1,,semima,majid,2904,syney,03 6128 9867,4240 2836 2725 1756,46949.62,89,51131.9,89,m,76.853
rec-4782-org,male,jemima,majid,2905,sydney,03 6128 9867,4240 2836 2725 1756,46949.62,89,51131.9,98,m,76.853
rec-4783-dup-0,male,abbei,whide,2618,sytney,,7984 3411 3434 7244,28563.76,91,14869.6,16,na,80.449
rec-4783-org,male,abbey,white,2618,sydney,04 4838 8586,7984 3411 3434 7244,28563.76,91,14869.6,11,na,80.449
rec-4784-dup-0,female,khloe,fecial<,26q7,brisbsne,,9391 0797 3464 7320,85725.03,99,71541.9,13,na,77.929
rec-4784-dup-1,,chlo,fecyak,26q7,brijbane,03 8677 9343,9391 0797 3464 7320,85725.03,99,71541.9,13,na,77.929
rec-4784-org,female,chloe,feciak,2617,brisbane,03 8677 9343,9391 0797 3464 7320,85725.03,99,71541.9,13,na,77.929
rec-4785-dup-0,,isabella,nickolay,missing,melbourne,,7145 9834 361 8482,39890.05,81,210602.1,13,f,69.752
rec-4785-dup-1,female,isabe1la,nikkolai,2996,melpourne,,7145 9834 3610 8482,39890.05,81,210602.1,13,f,69.752
rec-4785-dup-2,,isabella,nicckolai,2907,melbourn,08 1658 3580,7145 9834 36104 8482,39890.05,81,210602.1,13,f,69.752
rec-4785-org,female,isabella,nickolai,2906,melbourne,08 1658 3580,7145 9834 3610 8482,39890.05,81,210602.1,13,f,69.752
rec-4786-dup-0,male,tarriee,wite,2906,melbou4ne,07 9158 3399,0058 49623067 7943,40105.01,87,18776.0,44,na,77.133
rec-4786-dup-1,,tarner,wite,2905,melbourne,,0058 47962 3067 7943,40105.01,87,18776.0,44,na,77.133
rec-4786-dup-2,,tarnse,wh:te,2905,melboirne,07 9158 3399,0058 4962 3067 7943,40105.01,87,18776.0,48,na,77.133
rec-4786-org,male,tarnee,white,2905,melbourne,07 9158 3399,0058 4962 3067 7943,40105.01,87,18776.0,44,na,77.133
rec-4787-dup-0,male,samanta,lemcke,missing,melbourne,,2367 18002 5508 0410,41184.13,46,71603.2,25,f,81.555
rec-4787-org,male,samantha,lemke,2615,melbourne,07 3618 9114,2367 1800 5508 0410,41184.13,46,71603.2,25,f,81.555
rec-4788-org,female,ellie,cradock,2614,sydney,02 1965 1826,8676 2859 2790 9693,75042.20,74,108926.3,57,f,75.110
rec-4789-dup-0,,aur0ra,mcfeeters,2905,melbourn,02 1652 2852,2657 9247 2041 62723,78141.74,77,25094.1,291,m,73.553
rec-4789-dup-1,male,orora,mcfeeteahs,2904,melbourne,,2657 9247 2041 2723,78141.74,77,25094.1,9,m,73.553
rec-4789-dup-2,male,aurroa,mcfeeterj,2905,melbourn,02 1652 2852,2657 9247 241 2723,78141.74,77,25094.1,25,m,73.553
rec-4789-org,male,aurora,mcfeeters,2905,melbourne,02 1652 2852,2657 9247 2041 2723,78141.74,77,25094.1,29,m,73.553
rec-4790-dup-0,male,eloisqe,pishop,missing,perth,,0954 0170 9972 7167,69816.96,50,26866.2,4,m,73.395
rec-4790-org,male,eloise,bishop,2602,perth,03 4744 7423,0954 0170 9972 7167,69816.96,50,26866.2,44,m,73.395
rec-4791-org,male,raquel,wickel,2601,melbourne,02 8489 3887,5517 6991 2065 0974,68349.52,10,96767.4,77,m,75.797
rec-4792-dup-0,,emna,peal,2614,sydney,,9275 7316 0465 9788,43649.71,77,24365.9,61,na,80.181
rec-4792-dup-1,,ema,peal,2614,sydney,07 8893 1472,9275 7316 04659788,43649.71,77,24365.9,19,na,80.181
rec-4792-dup-2,male,ema,beai,26q4,sysney,,9275 7316 0465 9788,43649.71,77,24365.9,91,na,80.181
rec-4792-org,male,emma,beal,2614,sydney,07 8893 1472,9275 7316 0465 9788,43649.71,77,24365.9,91,na,80.181
rec-4793-dup-0,,sarah,jurik,2617,peahth,,3917 4057 9813 83564,46344.60,4,35794.6,36,m,75.140
rec-4793-dup-1,,sarab,jurik,2617,perth,,3917 40578 9813 3564,46344.60,4,35794.6,36,m,75.140
rec-4793-org,male,sarah,juric,2617,perth,02 8658 7624,3917 4057 9813 3564,46344.60,4,35794.6,36,m,75.140
rec-4794-org,female,abbie,hammill,2614,perth,03 3560 9913,9156 1705 7908 3799,51942.76,98,308552.9,26,f,69.773
rec-4795-dup-0,male,stephanie,wooclock,2616,mdlbourne,,0267  1136 9227 1075,54555.97,66,30444.6,21,m,76.464
rec-4795-dup-1,,stephanie,wootlock,261t,melbourne,,0267 1136 92271075,54555.97,66,30444.6,21,m,76.464
rec-4795-org,male,stephanie,woodlock,2615,melbourne,04 1292 1667,0267 1136 9227 1075,54555.97,66,30444.6,21,m,76.464
rec-4796-org,male,samantha,finlay,2600,sydney,03 8790 3366,9832 1443 7531 6403,60633.31,101,222629.2,10,f,73.611
rec-4797-dup-0,,lora,wilte,2901,sydney,,1002 0182 2742 5330,32817.64,66,67227.2,11,na,70.169
rec-4797-org,female,laura,wilde,2902,sydney,08 3649 5143,1002 0182 2742 5330,32817.64,66,67227.2,11,na,70.169
rec-4798-org,female,kiara,snell,2913,sydney,04 6610 7552,1619 7837 5781 8407,77495.13,16,56647.5,12,m,76.132
rec-4799-org,female,lucy,hilton,2607,sydney,04 3814 8349,5967 5967 2862 0431,61605.70,48,40190.6,87,na,82.099
rec-4800-org,female,katelyn,bishop,2617,sydney,04 7672 2706,1595 8173 0140 8699,19372.69,118,19835.5,10,na,74.022
rec-4801-dup-0,,alyzha,schoder,2621,sydneu,04 7550 8184,7567 8406 1975 46954,48332.96,92,82862.7,37,m,65.624
rec-4801-dup-1,male,alysa,scoder,2611,,,7567 8406 175 4695,48332.96,92,82862.7,37,m,65.624
rec-4801-dup-2,,alhsha,schoder,2611,sydn3y,,7567 8406 1975 4695,48332.96,92,82862.7,33,m,65.624
rec-4801-org,male,alysha,schoder,2611,sydney,04 7550 8184,7567 8406 1975 4695,48332.96,92,82862.7,37,m,65.624
rec-4802-dup-0,,brook,herpert,2906,zydney,,9164 2026 7433 6348,81752.53,14,268383.3,81,f,79.135
rec-4802-org,female,brooke,herbert,2906,sydney,04 3997 5745,9164 2026 7433 6348,81752.53,14,268383.3,81,f,79.135
rec-4803-org,female,saskia,coleman,2905,brisbane,02 5758 0468,0379 0224 2681 9069,57652.48,11,67511.7,92,m,78.869
rec-4804-dup-0,,zordan,hite,2612,sydney,,3129 9728 6889 66301,43435.13,62,84715.5,36,m,77.271
rec-4804-dup-1,,jortan,wnite,261w,sytney,08 0819 1550,3129 9728 6889 6601,43435.13,62,84715.5,36,m,77.271
rec-4804-dup-2,,sordan,wite,2612,sydney,,3129 9728 68289 6601,43435.13,62,84715.5,36,m,77.271
rec-4804-org,male,jordan,white,2612,sydney,08 0819 1550,3129 9728 6889 6601,43435.13,62,84715.5,36,m,77.271
rec-4805-org,female,sara,kilmartin,2614,sydney,04 7651 7250,3133 2212 7249 8461,51399.63,105,124368.4,57,f,67.016
rec-4806-org,male,faith,trimmer,2604,perth,02 4898 8725,4624 2580 6524 3281,35185.09,82,20396.6,12,f,71.337
rec-4807-org,male,olivia,rusack,2605,perth,04 9155 1012,5954 4773 6288 8770,26522.10,98,40410.8,16,na,77.783
rec-4808-dup-0,,emiioy,george,2616,brisbzne,,7700 2958 2428 7706,58335.60,54,45739.4,57,m,75.150
rec-4808-dup-1,,emiili,keorge,2617,brisbane,,7700 25958 2428 7706,58335.60,54,45739.4,57,m,75.150
rec-4808-org,female,emiily,george,2617,brisbane,07 7200 9337,7700 2958 2428 7706,58335.60,54,45739.4,57,m,75.150
rec-4809-dup-0,female,charlorte,herhert,2905,kanberra,,8781 1798 3948 4983,3205.38,79,43010.3,25,m,71.688
rec-4809-org,female,charlotte,herbert,2906,canberra,08 4609 2534,8781 1798 3948 4983,3205.38,79,43010.3,25,m,71.688
rec-4810-dup-0,male,loren,white,2994,canbe4ra,,8730 831 7929 8451,42360.93,45,15884.7,106,na,75.090
rec-4810-org,male,lauren,white,2904,canberra,07 2917 7797,8730 8361 7929 8451,42360.93,45,15884.7,106,na,75.090
rec-4811-org,male,hayley,ryan,2611,sydney,03 3943 0353,9460 0968 9672 7791,82585.39,28,60694.4,27,na,78.169
rec-4812-dup-0,,bruke,powerman,26p4,brisbane,,5095 7777 0070 3845,12910.29,100,92829.8,80,m,77.110
rec-4812-org,female,brooke,bowerman,2604,brisbane,02 9279 0787,5095 7777 0070 3845,12910.29,100,92829.8,80,m,77.110
rec-4813-dup-0,female,macleline,lentsi,2902,perdh,,0078 4530 6954 8588,48120.08,59,118445.8,91,f,75.662
rec-4813-org,female,madeline,lenzi,2902,perth,07 8643 3656,0078 4530 6954 8588,48120.08,59,118445.8,41,f,75.662
rec-4814-org,male,charlotte,bishop,2903,canberra,04 9745 9273,2281 4801 7809 7984,32967.10,34,36204.9,77,na,74.035
rec-4815-dup-0,,courtnei,ijkra,2905,melbourne,,4766 090 1433 1196,17586.17,65,136555.5,15,na,70.277
rec-4815-dup-1,female,courtnet,isckra,290r,melbourne,,4766 0905 1433 1196,17586.17,65,136555.5,155,na,70.277
rec-4815-dup-2,,kourtney,istkra,2905,melboburne,02 6777 9715,4766 0905 143 1196,17586.17,65,136555.5,15,na,70.277
rec-4815-org,female,courtney,iskra,2905,melbourne,02 6777 9715,4766 0905 1433 1196,17586.17,65,136555.5,15,na,70.277
rec-4816-dup-0,,alana,mejecke,2905,sydny,,7086 1142 8670 333,34512.43,10,90111.8,74,m,70.486
rec-4816-org,male,alana,mesecke,2905,sydney,07 3983 5806,7086 1142 8670 3733,34512.43,10,90111.8,74,m,70.486
rec-4817-org,female,emiily,ryan,2603,sydney,04 0255 8575,0567 4182 6477 9353,52222.20,32,24169.7,30,na,70.482
rec-4818-dup-0,,victoeia,lohe,261t,brisbane,,6613 8873 3503 33686,41054.00,71,88664.8,104,f,78.672
rec-4818-dup-1,,victorya,loh,2625,brisbane,,6613 8873 3503 3686,41054.00,71,88664.8,104,f,78.672
rec-4818-dup-2,,fictoria,loh,2615,brisbane,,6613 8873 503 3686,41054.00,71,88664.8,104,f,78.672
rec-4818-org,female,victoria,lohe,2615,brisbane,04 6545 3055,6613 8873 3503 3686,41054.00,71,88664.8,104,f,78.672
rec-4819-org,female,lily,hingston,2605,sydney,08 0376 4118,1817 8397 7110 6172,18107.73,14,21623.7,95,na,75.088
rec-4820-org,male,kiera,thorpe,2903,melbourne,04 2368 0048,4925 7887 5515 3254,12511.44,8,47498.3,88,f,76.617
rec-4821-dup-0,,elis3,gidai,2617,brisband,,5967 5724 3791 0048,75966.87,74,70798.9,26,m,81.112
rec-4821-org,female,elise,giday,2617,brisbane,02 9275 1810,5967 5724 3791 0048,75966.87,74,70798.9,26,m,81.112
rec-4822-dup-0,,prooke,brok,2902,sydnry,07 7987 2638,4036 2701 5147 28676,56631.47,1,43046.2,37,f,83.815
rec-4822-dup-1,,bruke,brpck,2902,sydney,,4036 2701 51472876,56631.47,1,43046.2,37,f,83.815
rec-4822-org,female,brooke,brock,2902,sydney,07 7987 2638,4036 2701 5147 2876,56631.47,1,43046.2,37,f,83.815
rec-4823-dup-0,female,nic0le,manger,2602,brisbans,,4358 4344 6497 011,25504.42,61,25524.4,16,na,72.254
rec-4823-org,female,nicole,manger,2602,brisbane,08 6061 3311,4358 4344 6497 0611,25504.42,61,25524.4,36,na,72.254
rec-4824-dup-0,male,loren,asteneys,29o2,sydnoey,,8799 5477 3911 4888,57162.64,80,98959.7,21,f,72.018
rec-4824-dup-1,male,loren,wastenys,290q,sydndy,,8799 5477 3911 4888,57162.64,80,98959.7,21,f,72.018
rec-4824-org,male,lauren,wasteneys,2902,sydney,07 0396 3795,8799 5477 3911 4888,57162.64,80,98959.7,21,f,72.018
rec-4825-org,male,eliza,nguyen,2615,melbourne,04 9970 2909,5848 3968 6090 1264,41933.40,84,51485.3,20,m,70.238
rec-4826-org,male,jessica,roman,2615,perth,02 8715 7394,5310 5464 0115 4918,55883.16,22,67457.9,20,f,73.195
rec-4827-org,female,niamh,o'garey,2615,brisbane,02 9540 2175,3731 7477 7004 6612,16123.82,12,105738.3,18,f,73.915
rec-4828-dup-0,male,issbelle,moody,2904,melbourne,,5853 1426 58287 6624,18889.75,11,45877.6,147,m,70.557
